日期,市场,店铺类型,品牌,子品类,系列,是否进口,表面材质,规格,香味,置入方式,片数,包数,销售额,销量,均价
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,其他,其他,20,1,315.0000,50,6.30000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,其他,其他,4,1,120.0000,6,20.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,其他,其他,其他,其他,1813.8200,233,7.78463519
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,无香味,其他,10,1,352.1000,44,8.00227273
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,无香味,其他,100,1,84.0000,14,6.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,无香味,其他,20,1,176.6400,37,4.77405405
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,无香味,其他,72,1,22.0000,1,22.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,无香味,其他,8,1,32.0000,2,16.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,无香味,其他,其他,其他,2028.1800,102,19.88411765
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,有香味,其他,10,1,84.0000,4,21.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,290,有香味,其他,8,1,21.9000,1,21.90000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,其他,其他,10,1,775.0000,12,64.58333333
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,其他,其他,12,1,160.8000,5,32.16000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,其他,其他,14,1,252.0000,14,18.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,其他,其他,15,1,955.3000,30,31.84333333
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,其他,其他,20,1,144.0000,21,6.85714286
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,其他,其他,6,1,150.0000,15,10.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,其他,其他,8,1,53.6000,2,26.80000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,其他,其他,其他,其他,30.0000,1,30.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,无香味,其他,100,5,89.0000,2,44.50000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,无香味,其他,22,1,227.5000,35,6.50000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,无香味,其他,其他,其他,129.3000,5,25.86000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,300,有香味,其他,12,1,24.0000,1,24.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,310,其他,其他,10,1,55.0000,1,55.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,310,无香味,其他,其他,其他,219.0000,10,21.90000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,315,无香味,其他,其他,其他,52.8000,1,52.80000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,318,其他,其他,其他,其他,315.0000,21,15.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,318,无香味,其他,10,1,643.0000,46,13.97826087
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,320,其他,其他,其他,其他,315.6000,28,11.27142857
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,320,无香味,其他,10,1,18.0000,1,18.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,320,无香味,其他,8,1,421.0000,34,12.38235294
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,320,无香味,其他,其他,其他,126.0000,28,4.50000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,330,其他,其他,5,1,174.0000,11,15.81818182
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,330,其他,其他,8,1,1206.0000,67,18.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,330,其他,其他,其他,其他,151.2000,18,8.40000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,330,无香味,其他,100,1,70.0000,2,35.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,330,无香味,其他,20,1,6.8000,1,6.80000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,330,无香味,其他,22,1,244.8000,34,7.20000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,330,无香味,其他,3,1,38.7000,3,12.90000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,330,无香味,其他,6,1,47.6000,2,23.80000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,330,无香味,其他,8,1,486.0000,27,18.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,330,无香味,其他,其他,其他,820.7000,117,7.01452991
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,338,其他,其他,4,1,3.5000,1,3.50000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,338,其他,其他,8,1,27.4000,4,6.85000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,338,其他,其他,其他,其他,19.0000,1,19.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,340,其他,其他,3,1,9.9000,1,9.90000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,340,无香味,其他,18,1,16.0000,8,2.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,340,无香味,其他,96,12,320.0000,2,160.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,350,其他,其他,13,1,1057.0000,38,27.81578947
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,350,其他,其他,5,1,99.6000,8,12.45000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,350,其他,其他,8,1,27.0000,6,4.50000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,350,其他,其他,其他,其他,720.9000,37,19.48378378
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,350,无香味,其他,4,1,60.6000,6,10.10000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,350,无香味,其他,其他,其他,161.7000,13,12.43846154
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,360,无香味,其他,1,1,80.0000,40,2.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,360,无香味,其他,5,1,149.8200,25,5.99280000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,360,无香味,其他,6,1,16.0000,2,8.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,360,无香味,其他,其他,其他,287.6000,22,13.07272727
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,365,无香味,其他,其他,其他,398.4000,8,49.80000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,400,无香味,其他,40,5,95.7000,3,31.90000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,400,无香味,其他,其他,其他,48.0000,2,24.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,410,其他,其他,5,1,35.0000,7,5.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,410,其他,其他,其他,其他,90.0000,5,18.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,410,无香味,其他,3,1,63.2000,8,7.90000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,410,无香味,其他,8,1,17.8000,2,8.90000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,410,无香味,其他,其他,其他,709.0000,31,22.87096774
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,410,有香味,其他,其他,其他,295.6000,15,19.70666667
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,412,无香味,其他,其他,其他,106.4000,19,5.60000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,420,其他,其他,3,1,63.2000,8,7.90000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,420,其他,其他,8,1,506.0000,44,11.50000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,420,无香味,其他,3,1,359.7000,33,10.90000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,420,无香味,其他,4,1,123.5000,13,9.50000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,420,无香味,其他,其他,其他,502.2000,11,45.65454545
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,其他,其他,其他,10,1,78.0000,2,39.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,其他,其他,其他,13,1,210.0000,6,35.00000000
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,其他,其他,其他,其他,其他,341.0000,9,37.88888889
1709,阿里,集市,其他,夜用,其他,国产,丝柔超薄,其他,无香味,其他,其他,其他,137.0000,6,22.83333333
1709,阿里,集市,其他,夜用,其他,国产,其他,270,其他,其他,10,1,10.5000,1,10.50000000
1709,阿里,集市,其他,夜用,其他,国产,其他,270,其他,其他,其他,其他,105.0000,3,35.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,270,无香味,其他,11,1,105.0000,7,15.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,275,其他,其他,10,1,180.0000,2,90.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,275,其他,其他,11,1,555.0000,37,15.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,275,其他,其他,8,1,8.0000,1,8.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,275,其他,其他,其他,其他,9598.7000,1549,6.19670755
1709,阿里,集市,其他,夜用,其他,国产,其他,280,其他,其他,18,1,60.0000,12,5.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,280,其他,其他,20,1,63.6000,15,4.24000000
1709,阿里,集市,其他,夜用,其他,国产,其他,280,其他,其他,6,1,401.7000,18,22.31666667
1709,阿里,集市,其他,夜用,其他,国产,其他,280,其他,其他,8,1,498.0600,59,8.44169492
1709,阿里,集市,其他,夜用,其他,国产,其他,280,其他,其他,其他,1,49.9900,1,49.99000000
1709,阿里,集市,其他,夜用,其他,国产,其他,280,其他,其他,其他,其他,10757.5000,548,19.63047445
1709,阿里,集市,其他,夜用,其他,国产,其他,280,无香味,其他,10,1,3871.1000,447,8.66017897
1709,阿里,集市,其他,夜用,其他,国产,其他,280,无香味,其他,5,1,380.0000,5,76.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,280,无香味,其他,6,1,83.2000,4,20.80000000
1709,阿里,集市,其他,夜用,其他,国产,其他,280,无香味,其他,8,1,38.4000,3,12.80000000
1709,阿里,集市,其他,夜用,其他,国产,其他,280,无香味,其他,其他,其他,268.2000,8,33.52500000
1709,阿里,集市,其他,夜用,其他,国产,其他,283,其他,其他,10,1,52.0000,1,52.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,283,其他,其他,8,1,50.0000,5,10.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,283,其他,其他,其他,其他,154.0000,28,5.50000000
1709,阿里,集市,其他,夜用,其他,国产,其他,284,其他,其他,10,1,458.2000,79,5.80000000
1709,阿里,集市,其他,夜用,其他,国产,其他,285,其他,其他,10,1,490.0000,49,10.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,285,其他,其他,20,1,74.6000,14,5.32857143
1709,阿里,集市,其他,夜用,其他,国产,其他,285,其他,其他,5,1,1784.1600,354,5.04000000
1709,阿里,集市,其他,夜用,其他,国产,其他,285,其他,其他,8,1,364.6800,29,12.57517241
1709,阿里,集市,其他,夜用,其他,国产,其他,285,其他,其他,其他,其他,4693.7000,714,6.57380952
1709,阿里,集市,其他,夜用,其他,国产,其他,285,无香味,其他,8,1,16.0000,2,8.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,285,无香味,其他,其他,其他,45.0000,9,5.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,288,其他,其他,20,1,170.0000,25,6.80000000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,其他,其他,10,1,177.8000,32,5.55625000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,其他,其他,14,1,89.7000,3,29.90000000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,其他,其他,20,1,445.3000,68,6.54852941
1709,阿里,集市,其他,夜用,其他,国产,其他,290,其他,其他,5,1,1268.1400,261,4.85877395
1709,阿里,集市,其他,夜用,其他,国产,其他,290,其他,其他,64,8,606.0000,3,202.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,其他,其他,7,1,326.4000,40,8.16000000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,其他,其他,8,1,962.2000,110,8.74727273
1709,阿里,集市,其他,夜用,其他,国产,其他,290,其他,其他,其他,100,8.0000,1,8.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,其他,其他,其他,其他,14024.7100,1551,9.04236622
1709,阿里,集市,其他,夜用,其他,国产,其他,290,无香味,其他,20,1,21.0000,6,3.50000000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,无香味,其他,6,1,128.0000,8,16.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,无香味,其他,64,1,19.0000,1,19.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,无香味,其他,8,1,25.8000,1,25.80000000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,无香味,其他,其他,其他,6043.0600,325,18.59403077
1709,阿里,集市,其他,夜用,其他,国产,其他,290,有香味,其他,8,1,306.0000,18,17.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,290,有香味,其他,其他,其他,3166.0000,443,7.14672686
1709,阿里,集市,其他,夜用,其他,国产,其他,295,其他,其他,22,1,101.6600,17,5.98000000
1709,阿里,集市,其他,夜用,其他,国产,其他,295,其他,其他,8,1,30.0000,3,10.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,298,其他,其他,8,1,309.6000,49,6.31836735
1709,阿里,集市,其他,夜用,其他,国产,其他,298,其他,其他,其他,其他,257.0000,38,6.76315789
1709,阿里,集市,其他,夜用,其他,国产,其他,300,其他,其他,10,1,4652.9000,577,8.06395147
1709,阿里,集市,其他,夜用,其他,国产,其他,300,其他,其他,14,1,15.5000,1,15.50000000
1709,阿里,集市,其他,夜用,其他,国产,其他,300,其他,其他,15,1,416.0000,16,26.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,300,其他,其他,16,1,29.0000,1,29.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,300,其他,其他,18,1,1048.5000,15,69.90000000
1709,阿里,集市,其他,夜用,其他,国产,其他,300,其他,其他,20,1,189.3000,23,8.23043478
1709,阿里,集市,其他,夜用,其他,国产,其他,300,其他,其他,8,1,1023.0000,22,46.50000000
1709,阿里,集市,其他,夜用,其他,国产,其他,300,其他,其他,其他,其他,932.1500,88,10.59261364
1709,阿里,集市,其他,夜用,其他,国产,其他,300,无香味,其他,10,1,12.0000,2,6.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,300,无香味,其他,14,1,43.8000,2,21.90000000
1709,阿里,集市,其他,夜用,其他,国产,其他,300,无香味,其他,其他,其他,60.7200,1,60.72000000
1709,阿里,集市,其他,夜用,其他,国产,其他,310,其他,其他,10,1,19.0000,1,19.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,310,其他,其他,18,1,99.0000,11,9.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,310,其他,其他,8,1,1093.8000,24,45.57500000
1709,阿里,集市,其他,夜用,其他,国产,其他,310,其他,其他,其他,其他,1335.5700,92,14.51706522
1709,阿里,集市,其他,夜用,其他,国产,其他,310,无香味,其他,20,1,106.5000,15,7.10000000
1709,阿里,集市,其他,夜用,其他,国产,其他,310,无香味,其他,4,1,44.1000,5,8.82000000
1709,阿里,集市,其他,夜用,其他,国产,其他,310,无香味,其他,72,1,483.0000,7,69.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,310,无香味,其他,8,1,41.0400,3,13.68000000
1709,阿里,集市,其他,夜用,其他,国产,其他,315,其他,其他,20,1,255.0000,51,5.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,315,其他,其他,其他,其他,29.0000,1,29.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,318,其他,其他,10,1,76.0000,4,19.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,318,其他,其他,其他,其他,30.0000,2,15.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,320,其他,其他,10,1,70.0000,10,7.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,320,其他,其他,14,1,180.0000,10,18.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,320,其他,其他,16,1,392.5000,77,5.09740260
1709,阿里,集市,其他,夜用,其他,国产,其他,320,其他,其他,20,1,243.3000,15,16.22000000
1709,阿里,集市,其他,夜用,其他,国产,其他,320,其他,其他,8,1,32.0000,4,8.00000000
1709,阿里,集市,其他,夜用,其他,国产,其他,320,其他,其他,其他,其他,675.2000,44,15.34545455
1709,阿里,集市,其他,夜用,其他,国产,其他,320,无香味,其他,10,1,548.0500,97,5.65000000
1709,阿里,集市,其他,夜用,其他,国产,其他,320,无香味,其他,100,10,113.0000,2,56.50000000
1709,阿里,集市,其他,夜用,其他,国产,其他,320,无香味,其他,其他,其他,287.5000,61,4.71311475
1709,阿里,集市,其他,夜用,其他,国产,其他,323,其他,其他,3,1,57.6000,16,3.60000000
